transaction_id,customer_id,source_table,amount,country_risk_score,velocity_24h,kyc_complete,kyb_complete,is_cross_border,rule_alert,model_probability,risk_tier
TX100340,4808,wire,3382.07,3,3,1,1,1,0,0.14910632340865004,Low
TX100341,2745,core_banking,2410.1,1,3,1,1,1,0,0.0882134476603115,Low
TX100342,4731,wire,632.92,6,1,1,1,0,0,0.11427002981689804,Low
TX100343,4090,cards,962.09,9,2,1,1,0,1,0.2796241217340877,Low
TX100344,6433,wire,985.67,7,0,1,1,0,0,0.1186265035979206,Low
TX100345,2535,cards,1758.93,9,4,1,1,1,1,0.5328432782770447,Medium
TX100346,6948,kyc,3984.21,4,2,1,1,0,0,0.09616749503342394,Low
TX100347,6616,kyc,3823.45,8,6,1,0,0,1,0.6396443250322524,Medium
TX100348,2084,cards,11927.43,5,4,1,1,0,0,0.23459581383651287,Low
TX100349,1987,core_banking,891.56,8,3,1,1,1,1,0.3944140155804784,Medium
TX100350,4198,cards,4946.4,2,1,1,0,0,0,0.08973490879548934,Low
TX100351,1269,wire,1658.04,10,4,1,1,0,1,0.46456734236575026,Medium
TX100352,2792,kyc,26252.57,8,2,1,1,0,1,0.41552771460020105,Medium
TX100353,3610,wire,3275.07,2,5,1,0,0,0,0.20175321684233252,Low
TX100354,6816,wire,2076.42,10,4,1,1,0,1,0.4682116088074337,Medium
TX100355,6954,core_banking,4790.08,2,3,1,1,0,0,0.07430633183873779,Low
TX100356,1909,kyc,4434.03,10,5,1,1,0,1,0.5511185330351855,Medium
TX100357,6350,cards,2490.04,7,0,1,1,0,0,0.1242430794107098,Low
TX100358,1545,cards,6594.12,5,2,1,1,0,0,0.13363364483793716,Low
TX100359,5491,cards,16487.88,10,1,1,1,0,1,0.4078346211799314,Medium
TX100360,6073,core_banking,9119.51,4,3,0,1,1,0,0.41076177137148245,Medium
TX100361,6344,cards,3137.26,6,7,1,1,1,0,0.5224359486173109,Medium
TX100362,2340,cards,21518.4,4,1,1,1,1,1,0.20967989522236002,Low
TX100363,6360,core_banking,5896.46,10,2,1,1,1,1,0.5140902933075719,Medium
TX100364,1695,core_banking,1214.73,1,2,1,1,1,0,0.06739037822814263,Low
TX100365,4113,core_banking,3846.47,10,3,1,1,0,1,0.4218036610895356,Medium
TX100366,3817,kyc,2931.43,8,6,1,1,0,1,0.46073105222182725,Medium
TX100367,2895,cards,2118.8,9,3,1,1,0,1,0.3416742661576959,Low
TX100368,1132,kyc,4985.91,5,7,0,1,1,0,0.6844950085556003,High
TX100369,5632,kyc,556.12,6,6,1,0,0,0,0.4748871986301894,Medium
TX100370,3013,cards,18090.12,8,6,1,1,0,1,0.5922209239172544,Medium
TX100371,4969,kyc,6713.92,8,1,1,1,0,1,0.21840035110879563,Low
TX100372,3461,core_banking,577.44,6,2,1,1,1,0,0.22273656219743898,Low
TX100373,3241,core_banking,6634.8,7,2,1,1,0,0,0.21285823246495078,Low
TX100374,6317,kyc,5671.83,5,2,1,1,0,0,0.1299403865755005,Low
TX100375,1566,wire,15761.08,5,3,1,1,0,0,0.2144407850520736,Low
TX100376,5419,wire,20415.33,4,2,0,0,1,1,0.618818541237266,Medium
TX100377,5480,kyc,24161.94,2,5,1,1,0,0,0.20679854896298708,Low
TX100378,3279,core_banking,2757.86,6,0,1,1,0,0,0.09766215290184813,Low
TX100379,2574,core_banking,6252.99,1,0,1,1,1,0,0.0496824070290347,Low
TX100380,1031,kyc,2252.1,3,0,1,1,0,0,0.04389041819056276,Low
TX100381,6620,core_banking,9685.92,1,4,1,1,0,0,0.08463362102526124,Low
TX100382,6686,cards,419.29,7,2,1,1,0,0,0.1786787460836956,Low
TX100383,2445,core_banking,1016.99,6,3,1,1,1,0,0.272018541010248,Low
TX100384,1191,cards,2359.32,4,3,1,1,0,0,0.11431295088937875,Low
TX100385,1736,core_banking,3428.19,4,4,1,1,0,0,0.14678866781607158,Low
TX100386,1405,cards,4287.57,10,2,1,1,0,1,0.36587947801690446,Medium
TX100387,5986,kyc,13021.45,2,2,1,1,0,0,0.07696976918283287,Low
TX100388,6351,cards,1900.6,9,2,1,1,0,1,0.2862884541119551,Low
TX100389,1919,kyc,1000.09,8,3,1,1,0,1,0.27388564518651515,Low
TX100390,5480,kyc,2471.19,2,2,1,1,0,0,0.05450024922053042,Low
TX100391,2075,wire,1986.13,7,3,1,1,0,0,0.22785103167364357,Low
TX100392,3203,wire,6330.98,9,2,1,1,0,1,0.3189903336732903,Low
TX100393,4596,cards,16730.72,5,2,1,1,0,0,0.18028396357485052,Low
TX100394,5319,wire,15290.81,9,5,1,1,0,1,0.5757079168840061,Medium
TX100395,6247,kyc,10823.15,10,4,1,1,0,1,0.5445838354472179,Medium
TX100396,1268,kyc,2059.97,1,7,1,1,0,0,0.13034621856164066,Low
TX100397,2178,core_banking,3097.21,5,3,1,1,0,0,0.14911011696991974,Low
TX100398,2683,wire,5567.0,9,1,1,1,0,1,0.2620859211848292,Low
TX100399,2861,core_banking,1684.76,6,2,1,1,0,0,0.1466609609870485,Low
TX100400,6988,cards,1849.25,4,2,0,1,0,0,0.1954031868309424,Low
TX100401,5664,core_banking,5294.76,9,3,1,1,1,1,0.5013291468691701,Medium
TX100402,2922,wire,930.36,10,4,1,1,1,1,0.5944910219100699,Medium
TX100403,6830,kyc,10857.43,10,3,1,0,0,1,0.6524917409962395,High
TX100404,3995,kyc,2436.89,7,5,1,1,1,0,0.46139974767232034,Medium
TX100405,4004,wire,6251.36,6,2,1,1,0,0,0.16781362996564234,Low
TX100406,3602,wire,4477.48,6,5,1,1,0,0,0.2863274413647668,Low
TX100407,1863,wire,12761.52,6,2,1,1,0,0,0.2020796586789026,Low
TX100408,6606,core_banking,433.47,8,3,1,1,0,1,0.26995940427922865,Low
TX100409,1083,wire,12841.55,2,1,1,1,0,0,0.06062281665991916,Low
TX100410,2045,wire,12557.94,5,5,1,1,0,0,0.28690324070063977,Low
TX100411,2377,core_banking,4823.37,1,7,1,1,1,0,0.22249558738400382,Low
TX100412,2675,wire,6132.2,1,4,1,1,0,0,0.07548237009485713,Low
TX100413,1790,cards,6610.25,9,1,1,1,0,1,0.26920865169035824,Low
TX100414,1107,wire,1478.69,10,5,1,1,0,1,0.5254166111809799,Medium
TX100415,5065,kyc,3843.51,4,4,1,1,0,0,0.1486185701509446,Low
TX100416,6815,cards,8866.33,8,1,1,1,0,1,0.2315324233973599,Low
TX100417,1730,kyc,609.34,10,2,1,0,0,1,0.5053315229205237,Medium
TX100418,2779,cards,5831.51,1,3,0,0,1,0,0.35071515475775294,Medium
TX100419,4037,wire,3972.16,6,2,1,0,1,0,0.3938936778652569,Medium
TX100420,6565,core_banking,6818.19,4,3,1,0,0,0,0.23301519038684163,Low
TX100421,5165,core_banking,1020.54,3,1,1,1,0,0,0.05343968288136283,Low
TX100422,5597,cards,1730.81,4,2,1,1,0,0,0.08952719065071196,Low
TX100423,4486,kyc,901.32,1,1,1,1,1,0,0.05272729329384177,Low
TX100424,3502,cards,891.69,6,0,1,1,0,0,0.09205556246493142,Low
TX100425,2198,cards,8357.42,5,1,1,1,0,0,0.11329771331418062,Low
TX100426,6185,kyc,2020.54,3,2,1,1,0,0,0.06983146461023072,Low
TX100427,5824,cards,1877.37,10,2,1,1,0,1,0.3465379665342987,Low
TX100428,1150,kyc,10835.88,10,6,1,1,1,1,0.7736882953221359,High
TX100429,5292,core_banking,2582.5,8,1,1,1,1,1,0.2953349390882335,Low
TX100430,1506,core_banking,9544.55,9,3,1,1,0,1,0.4022880078304987,Medium
TX100431,5433,core_banking,1274.9,5,6,1,1,0,0,0.25819361945217606,Low
TX100432,5955,core_banking,2575.34,8,4,1,1,0,1,0.3385274956750502,Low
TX100433,1786,wire,1471.92,1,5,1,1,0,0,0.08177410534802379,Low
TX100434,3603,core_banking,6297.4,4,4,1,1,1,0,0.24794714666583048,Low
TX100435,1742,wire,2960.41,5,2,1,0,0,0,0.21477393455839197,Low
TX100436,4403,wire,7563.75,10,4,1,1,1,1,0.6490193072617375,Medium
TX100437,6565,core_banking,4242.28,2,4,1,1,0,0,0.0918276936017597,Low
TX100438,1485,core_banking,520.11,6,4,1,1,1,0,0.3204300547521826,Low
TX100439,3385,core_banking,2795.95,5,2,1,1,1,0,0.18967216743735568,Low
TX100440,6838,core_banking,784.13,1,1,1,1,1,0,0.052522803100575714,Low
TX100441,2805,wire,5148.72,2,2,1,1,0,0,0.05953585436033432,Low
TX100442,1793,kyc,6343.47,4,6,1,1,0,0,0.23903478717371734,Low
TX100443,3931,cards,7036.8,1,4,1,1,0,0,0.07772173757284394,Low
TX100444,4050,wire,3220.02,9,3,1,1,0,1,0.35039593239544814,Medium
TX100445,4977,cards,711.87,10,5,1,1,0,1,0.5187201080418659,Medium
TX100446,2882,core_banking,4489.88,9,1,1,1,0,1,0.25486067329539996,Low
TX100447,6733,core_banking,5470.6,8,3,1,1,0,1,0.30607600154961473,Low
TX100448,4126,cards,3033.45,8,1,1,0,0,1,0.33096378127612114,Low
TX100449,2718,kyc,3965.89,10,1,1,1,0,1,0.3076361518638548,Low
TX100450,6761,core_banking,551.19,5,5,1,1,0,0,0.20904221995635686,Low
TX100451,6548,kyc,3890.26,3,5,1,1,1,0,0.2272612299323137,Low
TX100452,3994,wire,3266.95,4,1,1,1,0,0,0.0747678464890115,Low
TX100453,1149,cards,1082.76,6,3,0,1,1,0,0.479485672574732,Medium
TX100454,4581,wire,6175.04,3,2,1,1,1,0,0.13080343458143612,Low
TX100455,4331,wire,2221.05,5,5,1,1,0,0,0.21887006718909024,Low
TX100456,1889,wire,4578.46,3,0,1,1,0,0,0.04743699239191177,Low
TX100457,4803,kyc,5931.55,3,2,1,1,0,0,0.07926352904666789,Low
TX100458,6044,wire,5058.38,7,0,1,1,0,0,0.13435879657213914,Low
TX100459,1635,core_banking,952.62,6,5,1,1,1,0,0.38068110213117407,Medium
TX100460,5339,cards,2479.71,5,4,1,0,1,0,0.43457474660374357,Medium
TX100461,1842,kyc,30621.6,10,2,1,1,0,1,0.5918832216977072,Medium
TX100462,5492,core_banking,14699.0,8,2,1,1,0,1,0.32179497932896084,Low
TX100463,3514,cards,8387.69,4,3,1,1,0,0,0.1374739567274132,Low
TX100464,1039,wire,4790.19,3,1,1,0,0,0,0.11482833235337216,Low
TX100465,6797,wire,1355.53,3,3,1,1,1,0,0.14032943938820885,Low
TX100466,1995,kyc,3095.53,1,6,1,1,0,0,0.10796902758898766,Low
TX100467,4576,wire,2386.45,1,3,1,1,0,0,0.05282625371390017,Low
TX100468,2088,core_banking,3345.28,2,0,1,1,0,0,0.03479337508381827,Low
TX100469,6598,core_banking,857.07,1,2,1,1,0,0,0.0395436827018906,Low
TX100470,5429,wire,9456.88,8,3,1,1,0,1,0.33648247475311577,Low
TX100471,5826,kyc,248.02,5,1,1,1,0,0,0.08775823852638243,Low
TX100472,3592,wire,8579.32,6,2,1,1,1,0,0.27493555815177123,Low
TX100473,3804,wire,8744.92,7,5,1,1,0,0,0.3813250624066685,Medium
TX100474,4805,core_banking,37303.32,4,5,1,1,0,1,0.419607755293963,Medium
TX100475,5708,core_banking,2836.17,9,3,1,1,0,1,0.34734411283462385,Low
TX100476,6081,kyc,2164.65,1,4,1,1,0,0,0.06634508306533894,Low
TX100477,1107,wire,4106.58,4,2,1,1,0,0,0.09654041050580317,Low
TX100478,4981,wire,6372.96,6,3,1,1,0,0,0.2063700464270407,Low
TX100479,1654,kyc,3326.81,7,3,1,1,0,0,0.23621180278259302,Low
TX100480,2727,core_banking,1115.38,6,5,1,1,0,0,0.26289770104698057,Low
TX100481,5976,kyc,6364.76,1,5,0,1,0,0,0.20632304511199387,Low
TX100482,2503,cards,3638.56,3,1,1,1,1,0,0.09685654844604175,Low
TX100483,5780,wire,1328.51,1,5,1,1,0,0,0.08139800721055822,Low
TX100484,3778,cards,717.06,2,7,1,1,1,0,0.2469579667957033,Low
TX100485,2395,core_banking,42998.33,9,4,1,1,0,1,0.7359340351953835,High
TX100486,3005,kyc,8366.94,4,2,1,1,0,0,0.11035136404589782,Low
TX100487,4184,cards,6370.18,2,1,1,1,0,0,0.04893713263710958,Low
TX100488,5590,core_banking,3245.5,1,2,1,0,0,0,0.08268539574775749,Low
TX100489,4636,core_banking,7258.93,8,2,1,1,0,1,0.26777565059122516,Low
TX100490,6599,kyc,1271.2,7,1,1,1,0,0,0.1486146667091089,Low
TX100491,6206,kyc,4444.39,9,4,1,1,1,1,0.5561505616948279,Medium
TX100492,5520,wire,4642.44,9,2,1,1,0,1,0.3062914958714033,Low
TX100493,4618,kyc,1303.05,10,1,1,1,0,1,0.28814852051107076,Low
TX100494,2739,wire,3279.86,3,4,1,0,1,0,0.31105217051588346,Low
TX100495,3475,kyc,2409.65,2,4,1,1,1,0,0.1411631997228639,Low
TX100496,1713,core_banking,1696.03,3,2,1,1,0,0,0.06909730992714382,Low
TX100497,3245,core_banking,2124.2,9,2,1,1,0,1,0.2878901908901513,Low
TX100498,6558,wire,660.6,8,0,1,1,1,1,0.2338175887636934,Low
TX100499,3555,kyc,10538.66,3,1,1,1,0,0,0.07302350050761676,Low
TX100500,1682,wire,17366.92,7,3,0,1,0,0,0.5542461973574239,Medium
TX100501,4911,kyc,1441.84,2,6,1,0,1,0,0.3453515251914317,Low
TX100502,6775,cards,11047.86,4,3,1,1,0,0,0.14889110269147027,Low
TX100503,6204,wire,3526.24,7,4,1,0,0,0,0.4460652643954451,Medium
TX100504,2644,wire,3604.0,10,3,1,1,0,1,0.4197353253891198,Medium
TX100505,3723,kyc,996.96,2,4,1,1,1,0,0.1352744611853259,Low
TX100506,4186,wire,2084.46,2,3,1,1,1,0,0.11234148580122678,Low
TX100507,2487,cards,6203.14,7,3,1,1,0,0,0.25485385570449176,Low
TX100508,2612,core_banking,1372.87,5,2,1,1,0,0,0.11385553827214319,Low
TX100509,2419,cards,1734.21,8,1,1,1,0,1,0.19010891205882824,Low
TX100510,6967,core_banking,2190.51,2,4,1,1,0,0,0.08601187978851756,Low
TX100511,5476,core_banking,120.63,9,5,1,1,0,1,0.4437940711949646,Medium
TX100512,6045,wire,5055.72,5,3,1,1,1,0,0.24544601526996523,Low
TX100513,5899,core_banking,6884.09,2,1,1,1,0,0,0.049781106394471544,Low
TX100514,6754,cards,5242.69,10,6,1,1,0,1,0.6185726272439013,Medium
TX100515,1631,core_banking,9347.22,2,1,1,1,0,0,0.05402101074274077,Low
TX100516,6289,core_banking,2335.47,5,4,1,1,0,0,0.17971809992952564,Low
TX100517,1399,wire,22274.27,6,2,1,1,1,1,0.37979921285354334,Medium
TX100518,3852,core_banking,1564.33,7,4,1,1,0,0,0.27185161868700214,Low
TX100519,4566,cards,2908.89,7,5,1,1,0,0,0.33443609361793025,Low
TX100520,3147,core_banking,2635.36,10,3,1,1,0,1,0.4115013335175153,Medium
TX100521,1877,core_banking,4386.53,8,3,1,1,0,1,0.29807708766819585,Low
TX100522,2153,core_banking,2865.3,2,3,1,1,0,0,0.06980331834761597,Low
TX100523,5947,core_banking,3284.81,2,2,1,1,0,0,0.05598640627477429,Low
TX100524,2912,core_banking,1847.39,9,3,1,1,1,1,0.4711965879095561,Medium
TX100525,2862,wire,2348.44,7,3,1,1,0,0,0.23008973218120662,Low
TX100526,6540,core_banking,389.84,5,2,1,1,1,0,0.17706568797251998,Low
TX100527,1863,kyc,8122.83,6,3,1,1,0,0,0.2165813584819244,Low
TX100528,6491,cards,1310.31,10,4,1,1,0,1,0.46154132694058925,Medium
TX100529,6525,cards,2229.08,3,0,1,1,0,0,0.043856620178151076,Low
TX100530,4591,kyc,1261.73,9,3,1,1,1,1,0.4660922612780064,Medium
TX100531,1993,kyc,6436.12,3,3,1,1,0,0,0.10112961829868845,Low
TX100532,1935,cards,2114.62,5,0,1,1,1,0,0.12174713750753513,Low
TX100533,2708,kyc,316.33,10,0,1,1,1,1,0.34548880488613276,Low
TX100534,4464,wire,4821.08,3,3,1,1,1,0,0.1556099206560461,Low
TX100535,1921,wire,1724.62,8,5,1,1,0,1,0.3894467669072408,Medium
TX100536,3733,kyc,3556.85,1,2,1,1,0,0,0.043292833097523936,Low
TX100537,1692,wire,8368.12,3,2,1,1,0,0,0.08571489808903161,Low
TX100538,4241,wire,1356.21,3,3,1,1,0,0,0.08607475235709232,Low
TX100539,1126,wire,3460.34,2,8,1,1,0,1,0.21100334414465177,Low
TX100540,5254,wire,1683.01,2,0,1,1,0,0,0.03289155649778223,Low
TX100541,1332,kyc,9766.11,8,2,1,1,0,1,0.2853276228517492,Low
TX100542,2168,wire,3940.08,7,4,1,1,0,0,0.28861971286881505,Low
TX100543,2047,cards,3557.85,4,2,1,1,0,0,0.09487822632472179,Low
TX100544,5985,core_banking,1052.68,8,4,1,1,0,1,0.3266983451773172,Low
TX100545,1320,kyc,7709.4,1,2,1,1,1,0,0.08315965781848005,Low
TX100546,3575,cards,8752.45,3,2,1,1,0,0,0.0867749586968589,Low
TX100547,4546,cards,1692.32,7,5,1,1,0,0,0.3250260422275456,Low
TX100548,4095,kyc,4246.64,9,2,1,1,0,1,0.30335597602460124,Low
TX100549,5084,core_banking,6555.11,6,4,1,1,1,0,0.36805472822274965,Medium
TX100550,5818,core_banking,33455.54,4,5,1,1,0,1,0.387209767049608,Medium
TX100551,3361,wire,5383.69,3,3,1,1,0,0,0.09783007448217812,Low
TX100552,5969,kyc,3639.46,6,2,1,1,0,0,0.15543173969702492,Low
TX100553,2907,kyc,3116.12,10,2,1,1,0,1,0.3564201671500582,Medium
TX100554,6906,kyc,3307.03,10,3,1,1,0,1,0.4172059330199102,Medium
TX100555,4027,kyc,7842.38,8,4,1,1,0,1,0.3809502858101454,Medium
TX100556,5416,wire,1507.13,1,1,1,0,0,0,0.061963087833302,Low
TX100557,6250,kyc,9252.83,3,2,1,1,0,0,0.08817288224832817,Low
TX100558,5755,cards,779.58,5,4,1,1,1,0,0.26449894729678447,Low
TX100559,6106,wire,7089.26,10,4,1,1,1,1,0.645227012696281,Medium
TX100560,4219,core_banking,9365.67,8,3,1,1,0,1,0.3357701167065221,Low
TX100561,1260,wire,8153.28,4,2,1,1,1,0,0.17586246307307477,Low
TX100562,3958,cards,4771.36,6,2,1,1,0,0,0.1607035794050893,Low
TX100563,2088,kyc,5403.98,3,4,1,1,0,0,0.12229646920990236,Low
TX100564,6334,cards,2440.11,8,1,1,1,1,1,0.29429883960289843,Low
TX100565,2420,core_banking,1182.1,1,2,1,1,1,0,0.06731863707695623,Low
TX100566,2368,wire,4673.75,1,4,1,1,0,0,0.0719964497304082,Low
TX100567,2496,core_banking,3900.98,7,1,1,0,0,0,0.2781883761077482,Low
TX100568,4855,core_banking,9169.93,6,2,1,1,0,0,0.18256689005604446,Low
TX100569,4427,cards,3161.24,6,8,1,1,0,1,0.44785118535657426,Medium
TX100570,6693,wire,4268.21,3,1,1,1,0,0,0.05949007833846752,Low
TX100571,3497,wire,4853.34,5,6,1,1,0,0,0.282897712182789,Low
TX100572,2693,core_banking,6453.6,7,3,1,1,0,0,0.2565221420416162,Low
TX100573,1295,wire,9401.23,5,2,1,1,0,0,0.14542336322722527,Low
TX100574,1042,core_banking,1402.86,9,2,1,1,0,1,0.2827421799761921,Low
TX100575,3241,kyc,7344.48,6,1,1,1,0,0,0.1402827894841948,Low
TX100576,6554,core_banking,3039.45,3,2,1,1,1,0,0.11882344739423863,Low
TX100577,4142,core_banking,6923.07,1,1,1,1,0,0,0.038136799690953696,Low
TX100578,6361,wire,15970.08,1,2,1,1,0,0,0.06531137715515958,Low
TX100579,1610,kyc,442.14,5,2,1,1,0,0,0.11061002297698584,Low
TX100580,1559,kyc,12264.34,9,1,1,1,1,1,0.4376393747798968,Medium
TX100581,6000,wire,3234.46,10,3,1,1,0,1,0.41658848669174414,Medium
TX100582,1640,core_banking,1547.72,8,3,1,1,0,1,0.2777139147864118,Low
TX100583,1311,kyc,2350.73,9,2,1,1,0,1,0.2895183479780057,Low
TX100584,3424,core_banking,1297.99,4,2,1,1,1,0,0.14373970538650516,Low
TX100585,6549,cards,6048.08,7,3,1,1,0,0,0.25382460301398385,Low
TX100586,5136,kyc,1293.61,6,6,1,1,0,0,0.3154581728441515,Low
TX100587,1594,wire,12140.78,10,0,1,1,1,1,0.4439681626287876,Medium
TX100588,6022,kyc,7272.94,1,4,1,1,0,0,0.07831624594282814,Low
TX100589,6061,kyc,4569.48,10,4,1,1,1,1,0.6247904866602945,Medium
TX100590,5804,kyc,475.26,4,1,1,1,0,0,0.06828315185031666,Low
TX100591,6415,wire,970.15,8,7,1,1,0,1,0.5059885261244318,Medium
TX100592,2439,kyc,3360.51,5,1,1,1,0,0,0.09688001624842608,Low
TX100593,6877,core_banking,3548.66,2,6,1,1,0,0,0.13993897636112262,Low
TX100594,2924,core_banking,9318.98,9,0,1,1,1,1,0.35346663714458315,Medium
TX100595,5812,core_banking,197.84,1,1,1,1,1,0,0.051510961644530145,Low
TX100596,4476,core_banking,1704.16,2,3,1,1,1,0,0.11102098426600507,Low
TX100597,5676,core_banking,8409.22,8,0,1,1,0,1,0.1876005323760158,Low
TX100598,4766,kyc,2598.73,9,5,1,1,1,1,0.6013169796656522,Medium
TX100599,4854,cards,2281.71,6,7,1,1,1,0,0.5149604955607375,Medium
TX100600,4697,cards,726.16,2,4,1,1,0,0,0.08206730256361373,Low
TX100601,5673,wire,10493.63,6,3,1,1,0,0,0.23099117305557276,Low
TX100602,5434,cards,2241.79,6,2,1,1,1,0,0.23298409470609116,Low
TX100603,1807,wire,10869.29,6,5,1,0,0,0,0.5026062638951646,Medium
TX100604,5956,core_banking,15768.29,2,2,1,1,0,0,0.0840838851135348,Low
TX100605,4216,wire,13590.57,1,2,1,1,0,0,0.060407667506580345,Low
TX100606,2938,kyc,3524.81,6,3,1,0,1,0,0.4509998643174484,Medium
TX100607,4085,core_banking,2243.57,1,3,1,1,0,0,0.05257659429751094,Low
TX100608,6801,core_banking,2095.83,10,3,1,1,0,1,0.40693610716774026,Medium
TX100609,6145,core_banking,26064.83,3,4,1,1,0,1,0.22309316937127388,Low
TX100610,6002,wire,2945.7,9,5,1,1,0,1,0.4683173809729888,Medium
TX100611,3776,kyc,10437.52,7,3,0,1,0,0,0.49382861341998957,Medium
TX100612,5704,kyc,5898.19,5,4,1,1,1,0,0.30078483246216614,Low
TX100613,3310,kyc,2412.62,6,5,1,1,0,0,0.2717902887372709,Low
TX100614,5116,wire,2826.96,1,0,1,1,1,0,0.04431706427021198,Low
TX100615,4837,wire,11889.35,1,4,1,1,0,0,0.09080272901753407,Low
TX100616,2498,cards,3756.58,4,4,1,0,0,0,0.2595094603482447,Low
TX100617,2598,wire,2312.73,4,1,1,0,0,0,0.1359839536369182,Low
TX100618,1366,core_banking,1624.78,4,1,1,0,0,0,0.1331796589915171,Low
TX100619,1838,kyc,5014.39,2,0,1,1,0,0,0.03680946091192864,Low
TX100620,3601,core_banking,2172.29,2,0,1,1,0,0,0.033440670300898874,Low
TX100621,3867,kyc,6593.82,4,1,1,1,1,0,0.13596493862558132,Low
TX100622,1990,cards,46358.03,9,2,1,1,0,1,0.6553253835962022,High
TX100623,3501,wire,6112.52,5,3,1,1,0,0,0.1630016466855801,Low
TX100624,4625,core_banking,22117.05,4,2,1,1,0,0,0.16715817059316046,Low
TX100625,2395,cards,1781.43,5,1,0,1,0,0,0.19978319398233116,Low
TX100626,3029,kyc,7215.44,3,2,1,1,0,0,0.08260563054753452,Low
TX100627,3205,core_banking,12779.97,9,4,1,1,0,1,0.49182546594609017,Medium
TX100628,4030,core_banking,14469.86,8,2,1,0,1,1,0.6216235535458619,Medium
TX100629,3198,wire,13085.68,1,2,1,1,0,0,0.05941243506957218,Low
TX100630,5421,kyc,3701.83,3,2,1,1,0,0,0.07375186022339762,Low
TX100631,2964,cards,8865.45,3,0,0,1,0,0,0.12458506497575968,Low
TX100632,3603,core_banking,1316.09,10,3,1,0,0,1,0.5734798402199515,Medium
TX100633,3276,core_banking,18162.67,5,4,1,1,1,1,0.3978799421933353,Medium
TX100634,2097,kyc,1405.08,4,2,1,1,0,0,0.0886022465902402,Low
TX100635,5114,core_banking,12760.86,8,0,1,1,1,1,0.3179150720046161,Low
TX100636,2412,wire,10337.68,4,0,1,1,0,0,0.07459339841595099,Low
TX100637,2781,kyc,10272.2,9,6,1,1,0,1,0.5937590160220073,Medium
TX100638,5756,cards,28726.69,3,3,1,1,0,1,0.19709257953514786,Low
TX100639,6693,core_banking,10429.59,5,3,1,1,0,0,0.18467875424662744,Low
TX100640,5025,kyc,966.24,1,3,1,1,1,0,0.08423250609171516,Low
TX100641,6498,kyc,6567.28,10,5,1,1,0,1,0.5695106258653572,Medium
TX100642,6125,wire,550.4,7,4,1,1,0,0,0.26488406145114873,Low
TX100643,3885,kyc,3323.82,6,1,0,1,0,0,0.25852169230942323,Low
TX100644,5621,kyc,2386.52,7,1,1,1,0,0,0.1536218997143279,Low
TX100645,2970,wire,6890.11,9,4,1,1,0,1,0.4405707184884478,Medium
TX100646,3762,cards,1598.77,6,3,0,1,0,0,0.351137476122949,Medium
TX100647,4212,core_banking,1647.49,4,1,1,0,0,0,0.13327144548793685,Low
TX100648,6762,wire,6010.09,8,3,1,1,0,1,0.31010106614935673,Low
TX100649,6091,kyc,11787.15,4,3,1,1,1,1,0.2373162632562676,Low
TX100650,3935,wire,3650.52,9,2,1,1,1,1,0.42501199198308104,Medium
TX100651,4915,wire,37162.28,8,2,1,1,1,1,0.6435211081748636,Medium
TX100652,2214,wire,2583.06,3,5,1,1,0,0,0.1394827289032626,Low
TX100653,5826,cards,7184.89,6,3,1,1,0,0,0.21106315862921665,Low
TX100654,4318,core_banking,5121.75,4,3,1,1,0,0,0.12447282736080784,Low
TX100655,4196,wire,2584.39,6,2,1,1,0,0,0.15064561575145427,Low
TX100656,5597,kyc,13512.82,1,5,1,1,0,0,0.11951286440359143,Low
TX100657,4797,core_banking,1494.69,8,1,1,1,1,1,0.28747361723743137,Low
TX100658,1434,core_banking,456.76,10,4,1,1,0,1,0.4541260216430178,Medium
TX100659,2728,wire,3209.51,7,3,1,1,0,0,0.23547190810122998,Low
TX100660,2060,cards,2816.16,6,2,0,1,1,0,0.43255498587242863,Medium
TX100661,5409,kyc,10539.0,3,4,1,1,0,0,0.14293362553194675,Low
TX100662,1210,cards,1043.41,9,1,1,1,0,1,0.23263700233824577,Low
TX100663,2214,wire,6146.92,2,2,1,1,0,0,0.06152239143913223,Low
TX100664,4584,core_banking,5446.08,6,0,1,1,0,0,0.10627318088250835,Low
TX100665,5168,kyc,5028.11,1,2,1,1,0,0,0.045476517539851394,Low
TX100666,4019,cards,10343.13,9,4,1,1,0,1,0.4705365614478037,Medium
TX100667,6164,cards,3556.56,8,1,1,1,1,1,0.302479077472951,Low
TX100668,6513,wire,3835.99,6,5,1,1,0,0,0.28176157450922895,Low
TX100669,1792,kyc,5711.74,6,8,1,1,0,1,0.47001375329263484,Medium
TX100670,6715,kyc,3288.01,1,1,1,1,0,0,0.03373443280576076,Low
TX100671,4686,kyc,940.8,4,2,1,1,0,0,0.08729878703290407,Low
TX100672,4817,core_banking,2415.15,5,4,1,0,0,0,0.306726151514147,Low
TX100673,1570,core_banking,2810.29,2,0,1,1,1,0,0.057777618118371434,Low
TX100674,4731,kyc,2074.75,4,6,1,1,0,0,0.21292496672573782,Low
TX100675,5354,kyc,2653.15,2,2,1,1,1,0,0.09136012287821393,Low
TX100676,4484,wire,4357.28,6,3,1,1,0,0,0.19505455755441833,Low
TX100677,1506,kyc,2768.5,7,2,1,1,1,0,0.29046999552126196,Low
TX100678,4139,cards,8552.47,5,3,1,1,1,0,0.26881097952568156,Low
TX100679,6615,cards,8686.93,2,6,1,0,0,0,0.2817176416319712,Low
